Name,playerid1,1ySeason,W,L,SV,G,GS,IP,Kd9,BBd9,HRd9,BABIP,LOBp,ERA,FIP15,Age,CG,ShO,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,KdBB,AVG,WHIP,FIP33,RAR,WAR,WPA,nWPA,pWPA,RE24,REW,pLI,gmLI,exLI,Pulls,WPAdLI,Clutch,SD,MD,ERAm,FIPm,RA9WAR,BIPWins,LOBWins,FDPWins,KBBp,kwERA,TTOp,playerid58,ServiceTime,FutureWAR,prediction
Rob Dibble,1003269,1991,3,5,31,67,0,82.1,13.55,2.73,0.55,0.344,0.706,3.17,1.54,27,0,0,334,67,32,29,5,25,2,0,5,0,124,4.96,0.217,1.12,1.54,30.7,3.4,2.36,-9.08,11.44,13.07,1.51,1.84,1.69,1.55,10,1.03,0.25,30,11,84,39,1.2,-1.0,-1.2,-2.2,0.296,1.13,0.461,1003269,4,2.5,1
Rob Dibble,1003269,1992,3,5,25,63,0,70.1,14.08,3.97,0.38,0.321,0.716,3.07,1.62,28,0,0,286,48,26,24,3,31,2,2,6,0,110,3.55,0.19,1.12,1.62,21.3,2.5,0.38,-7.49,7.87,4.7,0.47,1.64,1.51,1.53,14,0.7,-0.47,26,8,86,44,0.8,-0.5,-1.2,-1.6,0.276,1.17,0.504,1003269,5,-1.2,1
Jason Dickson,1003278,1996,1,4,0,7,7,43.1,4.15,3.74,1.25,0.313,0.783,4.57,5.36,23,0,0,192,52,22,22,6,18,1,1,1,1,20,1.11,0.301,1.62,5.36,4.2,0.4,0.11,-3.54,3.64,2.52,0.19,1.08,0.88,1.95,7,-0.33,0.43,0,0,92,108,0.9,-0.1,0.6,0.5,0.01,5.38,0.229,1003278,1,1.7,1
Jason Dickson,1003278,1997,13,9,0,33,32,203.2,5.08,2.47,1.41,0.301,0.74,4.29,4.95,24,2,1,888,236,111,97,32,56,3,7,4,1,115,2.05,0.286,1.43,4.95,17.9,1.7,0.28,-15.76,16.04,3.83,0.36,0.99,0.85,1.17,30,0.07,0.22,0,0,94,108,2.5,-0.1,0.8,0.8,0.066,4.57,0.229,1003278,2,0.7,1
Frank DiPino,1003320,1983,3,4,20,53,0,71.1,8.45,2.52,0.25,0.265,0.741,2.65,2.12,26,0,0,279,52,21,21,2,20,5,1,3,0,67,3.35,0.202,1.01,2.12,20.2,2.2,-0.82,-9.35,8.53,8.66,0.98,1.79,2.08,2.7,21,0.41,-0.87,24,14,78,60,2.0,0.1,-0.4,-0.2,0.169,2.46,0.319,1003320,1,0.8,1
Frank DiPino,1003320,1984,4,9,14,57,0,75.1,7.77,4.3,0.36,0.317,0.74,3.35,3.03,27,0,0,329,74,32,28,3,36,11,1,3,1,65,1.81,0.253,1.46,3.03,7.3,0.8,-0.01,-9.86,9.86,2.22,0.15,1.83,2.12,1.85,13,-0.03,0.03,22,13,97,90,0.4,-0.7,0.3,-0.4,0.088,3.44,0.316,1003320,2,-0.9,1
Frank DiPino,1003320,1985,3,7,6,54,0,76.0,5.8,5.09,0.83,0.272,0.672,4.03,4.37,28,0,0,329,69,44,34,7,43,6,2,4,1,49,1.14,0.243,1.47,4.37,-8.4,-0.9,-1.83,-7.15,5.32,-8.0,-0.92,1.04,1.4,1.95,25,-0.39,-1.37,13,15,118,127,-1.4,0.1,-0.7,-0.5,0.018,4.32,0.301,1003320,3,-0.2,1
Frank DiPino,1003320,1986,3,7,3,61,0,80.1,7.84,3.36,1.23,0.272,0.673,4.37,4.0,29,0,0,345,74,45,39,11,30,6,2,3,0,70,2.33,0.236,1.29,4.0,-1.6,-0.2,-1.57,-7.43,5.86,-8.49,-0.84,1.1,1.4,2.19,35,-1.07,-0.36,15,15,115,108,-0.6,0.3,-0.7,-0.4,0.116,3.36,0.322,1003320,4,0.8,1
Frank DiPino,1003320,1987,3,3,4,69,0,80.0,6.86,3.83,0.79,0.283,0.788,3.15,3.8,30,0,0,343,75,31,28,7,34,2,1,5,0,61,1.79,0.244,1.36,3.8,7.5,0.8,1.2,-5.45,6.65,7.49,0.7,1.08,1.4,1.55,49,1.1,0.01,19,12,72,89,1.6,0.0,0.8,0.8,0.079,4.14,0.297,1003320,5,0.8,1
Frank DiPino,1003320,1988,2,3,6,63,0,90.1,6.87,3.19,0.6,0.33,0.637,4.98,3.17,31,0,0,398,102,54,50,6,32,7,0,6,1,69,2.16,0.279,1.48,3.17,7.2,0.8,0.18,-4.95,5.13,-15.82,-1.84,0.72,1.25,1.22,40,-0.62,0.87,19,14,136,87,-1.4,-1.1,-1.0,-2.2,0.093,3.4,0.269,1003320,6,0.5,1
Frank DiPino,1003320,1989,9,0,0,67,0,88.1,4.48,2.04,0.61,0.242,0.792,2.45,3.33,32,0,0,347,73,26,24,6,20,7,0,2,0,44,2.2,0.223,1.05,3.33,4.5,0.5,1.05,-3.77,4.82,12.75,1.45,0.74,1.23,1.07,59,0.68,0.75,17,10,70,93,1.8,0.7,0.6,1.3,0.069,3.64,0.202,1003320,7,-0.1,1
Jerry Dipoto,1003321,1993,4,4,11,46,0,56.1,6.55,4.79,0.0,0.326,0.761,2.4,3.18,25,0,0,247,57,21,15,0,30,7,1,0,0,41,1.37,0.264,1.54,3.18,11.4,1.1,-0.09,-7.69,7.59,8.37,0.85,1.8,1.69,1.32,20,0.17,-0.22,17,9,55,74,1.3,-0.4,0.6,0.2,0.045,4.43,0.287,1003321,1,0.9,1
Jerry Dipoto,1003321,1995,4,6,2,58,0,78.2,5.61,3.32,0.23,0.305,0.644,3.78,3.45,27,0,0,330,77,41,33,2,29,8,4,3,1,49,1.69,0.259,1.35,3.45,8.9,0.9,-1.58,-7.01,5.43,-0.89,-0.14,1.1,1.14,1.37,32,0.19,-1.63,16,13,93,82,0.0,-0.2,-0.7,-0.9,0.061,4.58,0.242,1003321,2,-0.1,1
Jerry Dipoto,1003321,1996,7,2,0,57,0,77.1,6.05,5.24,0.58,0.332,0.72,4.19,4.53,28,0,0,364,91,44,36,5,45,8,3,3,3,52,1.16,0.288,1.76,4.53,-0.7,-0.1,-1.49,-6.19,4.7,-7.64,-0.8,0.84,1.05,1.21,36,-1.34,-0.44,10,13,102,107,-0.4,-0.9,0.6,-0.3,0.019,5.27,0.28,1003321,3,1.7,1
Jerry Dipoto,1003321,1997,5,3,16,74,0,95.2,6.96,3.1,0.56,0.334,0.652,4.7,3.54,29,0,0,422,108,56,50,6,33,5,4,4,1,74,2.24,0.281,1.47,3.54,17.0,1.7,2.21,-8.23,10.45,6.81,0.36,1.32,1.42,1.15,41,1.27,0.41,28,15,91,75,0.7,-0.7,-0.4,-1.0,0.097,4.2,0.268,1003321,4,0.6,1
Jerry Dipoto,1003321,1998,3,4,19,68,0,71.1,6.18,3.15,1.01,0.252,0.746,3.53,4.4,30,0,0,295,61,31,28,8,25,3,3,7,0,49,1.96,0.228,1.21,4.4,5.5,0.6,0.87,-7.48,8.35,13.52,0.89,1.51,1.31,2.45,17,1.15,-0.57,24,13,67,92,1.5,0.5,0.4,1.0,0.081,4.44,0.278,1003321,5,0.7,1
Ken Dixon,1003331,1985,8,4,1,34,18,162.0,6.0,3.56,1.11,0.254,0.78,3.67,4.18,24,3,1,683,144,68,66,20,64,7,2,5,2,108,1.69,0.233,1.28,4.18,12.6,1.3,0.37,-9.48,9.85,8.76,0.88,0.81,0.83,1.56,25,1.18,-0.73,1,4,90,101,2.6,1.0,0.4,1.3,0.064,3.77,0.281,1003331,1,1.9,1
Ken Dixon,1003331,1986,11,13,0,35,33,202.1,7.56,3.69,1.47,0.274,0.72,4.58,4.46,25,2,0,874,194,111,103,33,83,6,1,7,3,170,2.05,0.246,1.37,4.46,19.5,1.9,0.61,-16.15,16.76,-4.01,-0.51,1.04,0.85,1.3,32,-0.54,1.13,0,1,112,106,1.5,0.3,-0.8,-0.5,0.1,3.56,0.327,1003331,2,-0.1,1
John Doherty,1003358,1992,7,4,3,47,11,116.0,2.87,1.94,0.31,0.302,0.641,3.88,3.34,25,0,0,491,131,61,50,4,25,5,4,5,0,37,1.48,0.284,1.34,3.34,17.8,1.9,0.41,-8.16,8.57,0.14,0.0,0.99,1.23,1.26,38,0.58,-0.17,10,11,97,83,0.3,-0.7,-0.9,-1.6,0.024,4.19,0.134,1003358,1,2.2,1
John Doherty,1003358,1993,14,11,0,32,31,184.2,3.07,2.34,0.93,0.288,0.666,4.44,4.5,26,3,2,780,205,104,91,19,48,7,5,4,1,63,1.31,0.282,1.37,4.5,22.4,2.2,-0.04,-14.35,14.3,0.98,0.0,1.03,0.87,1.27,28,0.57,-0.61,0,1,101,101,1.7,0.0,-0.5,-0.5,0.019,4.73,0.167,1003358,2,0.9,1
John Doherty,1003358,1994,6,7,0,18,17,101.1,2.49,2.31,1.15,0.328,0.621,6.48,5.1,27,2,0,454,139,75,73,13,26,6,3,4,0,28,1.08,0.327,1.63,5.1,10.3,0.9,-0.95,-8.02,7.06,-8.59,-0.75,0.9,0.83,0.8,15,-0.39,-0.66,0,1,134,105,-0.2,-0.9,-0.2,-1.1,0.004,5.29,0.148,1003358,3,0.7,1
John Dopson,1003404,1988,3,11,0,26,26,168.2,5.39,3.09,0.8,0.255,0.745,3.04,3.78,24,1,0,704,150,69,57,15,58,3,1,3,1,101,1.74,0.233,1.23,3.78,12.9,1.4,-0.68,-13.06,12.39,4.47,0.5,1.03,0.87,1.23,25,0.0,-0.66,0,0,87,108,2.4,0.7,0.3,1.0,0.061,3.78,0.247,1003404,1,1.8,1
John Dopson,1003404,1989,12,8,0,29,28,169.1,5.05,3.67,0.74,0.278,0.704,3.99,3.97,25,2,0,727,166,84,75,14,69,0,2,7,15,95,1.38,0.253,1.39,3.97,16.4,1.8,0.73,-12.95,13.68,2.32,0.18,1.05,0.9,1.46,27,0.31,0.38,0,0,99,104,2.0,0.4,-0.2,0.2,0.036,4.04,0.245,1003404,2,1.0,1
John Dopson,1003404,1992,7,11,0,25,25,141.1,3.5,2.42,1.08,0.292,0.691,4.08,4.42,28,0,0,598,159,78,64,17,38,2,2,3,3,55,1.45,0.285,1.39,4.42,9.9,1.0,-0.77,-11.14,10.36,-11.07,-1.1,0.98,0.87,1.18,25,-1.36,0.58,0,0,98,111,1.0,-0.3,0.3,0.0,0.028,4.14,0.184,1003404,3,1.8,1
John Dopson,1003404,1993,7,11,0,34,28,155.2,5.15,3.41,0.93,0.299,0.662,4.97,4.36,29,1,1,681,170,93,86,16,59,12,2,1,3,89,1.51,0.274,1.47,4.36,18.2,1.8,-1.58,-12.48,10.91,-7.47,-0.77,0.98,0.93,1.17,30,-0.69,-0.91,0,2,110,101,1.0,-0.4,-0.4,-0.7,0.044,4.43,0.241,1003404,4,0.4,1
Richard Dotson,1003424,1980,12,10,0,33,32,198.0,4.95,3.95,0.91,0.257,0.692,4.27,4.37,21,8,0,863,185,105,94,20,87,2,6,6,2,109,1.25,0.24,1.37,4.37,14.5,1.5,-1.05,-15.78,14.73,-10.08,-0.95,1.04,0.85,1.73,24,-1.19,0.17,0,0,106,110,1.6,1.3,-1.2,0.1,0.026,4.06,0.25,1003424,1,1.3,1
Richard Dotson,1003424,1981,9,8,0,24,24,141.0,4.66,3.13,0.83,0.287,0.729,3.77,3.89,22,5,4,599,145,67,59,13,49,0,4,3,2,73,1.49,0.266,1.38,3.89,12.5,1.3,-0.43,-10.93,10.51,-0.76,-0.2,0.99,0.88,1.28,19,-0.66,0.23,0,0,103,106,1.2,-0.5,0.4,-0.1,0.04,3.6,0.225,1003424,2,2.4,1
Richard Dotson,1003424,1982,11,15,0,34,31,196.2,4.99,3.34,0.87,0.303,0.74,3.84,4.05,23,3,1,867,219,97,84,19,73,4,5,2,1,109,1.49,0.278,1.48,4.05,23.7,2.4,-0.59,-16.53,15.94,-2.81,-0.26,1.04,0.82,1.23,28,-1.52,0.95,0,0,93,99,2.6,-1.2,1.4,0.2,0.042,3.95,0.232,1003424,3,2.9,1
Richard Dotson,1003424,1983,22,7,0,35,35,240.0,5.14,3.97,0.71,0.261,0.779,3.22,4.07,24,8,1,997,209,92,86,19,106,1,8,7,0,137,1.29,0.237,1.31,4.07,27.7,2.9,3.25,-17.12,20.36,31.6,3.1,1.09,0.87,1.38,27,1.91,1.07,0,0,78,101,6.0,1.2,1.9,3.2,0.031,4.11,0.263,1003424,4,2.0,1
Richard Dotson,1003424,1984,14,15,0,32,32,245.2,4.4,3.77,0.88,0.246,0.739,3.59,4.4,25,14,1,1035,216,110,98,24,103,5,7,4,1,120,1.17,0.234,1.3,4.4,20.1,2.0,1.72,-18.92,20.64,17.15,1.8,1.08,0.87,0.98,18,0.35,1.24,0,0,88,109,4.3,2.3,-0.1,2.3,0.016,4.3,0.239,1003424,5,0.8,1
Richard Dotson,1003424,1985,3,4,0,9,9,52.1,5.68,2.92,0.86,0.286,0.652,4.47,3.81,26,0,0,226,53,30,26,5,17,1,3,0,0,33,1.94,0.257,1.34,3.81,7.9,0.8,-0.43,-4.25,3.82,-3.41,-0.36,1.01,0.87,1.36,9,-0.38,-0.04,0,0,104,93,0.4,-0.1,-0.4,-0.4,0.071,3.69,0.243,1003424,6,2.1,1
Richard Dotson,1003424,1986,10,17,0,34,34,197.0,5.03,3.15,1.1,0.308,0.653,5.48,4.32,27,3,1,861,226,125,120,24,69,2,2,10,0,110,1.59,0.286,1.5,4.32,20.8,2.1,-1.71,-16.38,14.67,-19.99,-1.96,0.99,0.87,1.23,31,-1.47,-0.25,0,0,127,104,0.4,-1.3,-0.4,-1.7,0.048,4.18,0.236,1003424,7,2.4,1
Richard Dotson,1003424,1987,11,12,0,31,31,211.1,4.85,3.66,1.02,0.262,0.702,4.17,4.49,28,7,2,900,201,109,98,24,86,2,0,5,0,114,1.33,0.247,1.36,4.49,24.8,2.4,1.82,-15.73,17.55,15.03,1.42,1.04,0.88,1.65,24,1.09,0.66,0,0,93,102,3.2,1.1,-0.3,0.8,0.031,4.71,0.249,1003424,8,-0.4,1
Richard Dotson,1003424,1988,12,9,0,32,29,171.0,4.05,3.79,1.42,0.263,0.698,5.0,5.25,29,4,0,755,178,103,95,27,72,3,4,3,3,77,1.07,0.262,1.46,5.25,-4.6,-0.4,-2.01,-12.5,10.49,-19.53,-1.95,0.84,0.85,1.47,28,-1.98,-0.39,1,1,126,133,0.0,0.8,-0.4,0.4,0.007,4.43,0.233,1003424,9,0.8,1
Kelly Downs,1003453,1986,4,4,0,14,14,88.1,6.52,3.06,0.51,0.27,0.789,2.75,3.18,25,1,0,372,78,29,27,5,30,7,3,3,2,64,2.13,0.23,1.22,3.18,15.1,1.7,0.56,-6.41,6.97,9.42,1.02,1.09,0.86,1.48,13,0.65,-0.14,0,0,77,85,2.2,0.2,0.3,0.6,0.091,3.66,0.266,1003453,1,3.3,1
Kelly Downs,1003453,1987,12,9,1,41,28,186.0,6.63,3.24,0.68,0.297,0.732,3.63,3.52,26,4,3,797,185,83,75,14,67,11,4,12,4,137,2.04,0.255,1.35,3.52,32.1,3.3,1.04,-15.4,16.45,8.48,0.87,1.15,1.05,1.5,33,0.97,-0.07,4,4,93,87,2.8,-0.6,0.0,-0.5,0.088,4.03,0.274,1003453,2,2.9,1
Kelly Downs,1003453,1988,13,9,0,27,26,168.0,6.32,2.52,0.59,0.255,0.705,3.32,3.11,27,6,3,685,140,67,62,11,47,8,3,7,4,118,2.51,0.22,1.11,3.11,25.1,2.9,0.15,-10.92,11.07,1.76,0.24,0.94,0.89,0.98,21,0.86,-0.7,1,0,100,89,2.3,0.7,-1.4,-0.6,0.104,3.27,0.257,1003453,3,0.9,1
Kelly Downs,1003453,1989,4,8,0,18,15,82.2,5.33,2.83,0.76,0.282,0.625,4.79,3.66,28,0,0,349,82,47,44,7,26,4,1,3,3,49,1.88,0.255,1.31,3.66,7.8,0.9,-1.24,-7.06,5.82,-10.22,-1.23,1.0,0.89,1.18,17,-1.05,-0.18,1,1,142,102,-0.5,-0.2,-1.1,-1.3,0.066,3.68,0.235,1003453,4,1.0,1
Kelly Downs,1003453,1990,3,2,0,13,9,63.0,4.43,2.86,0.29,0.257,0.692,3.43,3.28,29,0,0,265,56,26,24,2,20,4,2,2,1,31,1.55,0.23,1.21,3.28,9.3,1.0,0.29,-4.71,5.0,5.18,0.49,1.07,0.66,1.32,12,0.54,-0.27,1,0,93,88,0.8,0.4,-0.6,-0.2,0.042,4.11,0.2,1003453,5,-0.4,1
Kelly Downs,1003453,1991,10,4,0,45,11,111.2,5.0,4.27,0.97,0.249,0.695,4.19,4.65,30,0,0,479,99,59,52,12,53,9,3,4,1,62,1.17,0.234,1.36,4.65,-3.7,-0.4,-0.69,-7.81,7.12,-5.78,-0.57,0.87,0.95,1.11,41,-0.45,-0.35,9,8,118,125,-0.3,0.8,-0.7,0.1,0.019,4.46,0.265,1003453,6,0.6,1
Kelly Downs,1003453,1992,6,7,0,37,20,144.1,4.43,4.36,0.5,0.269,0.745,3.37,4.12,31,0,0,636,137,63,54,8,70,3,7,7,1,71,1.01,0.245,1.43,4.12,5.4,0.6,0.25,-9.74,10.0,-2.04,-0.25,0.96,0.76,1.19,30,-0.62,0.88,4,2,95,111,1.2,0.5,0.1,0.6,0.002,4.46,0.234,1003453,7,0.0,1
Doug Drabek,1003473,1986,7,8,0,27,21,131.2,5.19,3.42,0.89,0.27,0.715,4.1,4.11,23,0,0,561,126,64,60,13,50,1,3,2,0,76,1.52,0.248,1.34,4.11,14.8,1.5,0.63,-8.99,9.62,4.99,0.44,0.95,0.8,1.45,25,0.75,-0.09,1,1,101,99,1.6,0.4,-0.3,0.1,0.046,4.2,0.248,1003473,1,2.7,1
Doug Drabek,1003473,1987,11,12,0,29,28,176.1,6.12,2.35,1.12,0.268,0.694,3.88,3.91,24,1,1,721,165,86,76,22,46,2,0,5,1,120,2.61,0.244,1.2,3.91,25.8,2.7,-0.03,-12.16,12.12,3.31,0.31,0.9,0.87,1.3,28,1.22,-1.25,1,0,95,94,2.4,0.8,-1.1,-0.3,0.103,3.86,0.261,1003473,2,2.4,1
Doug Drabek,1003473,1988,15,7,0,33,32,219.1,5.21,2.05,0.86,0.256,0.757,3.08,3.62,25,3,1,880,194,83,75,21,50,4,6,4,1,127,2.54,0.235,1.11,3.62,21.8,2.4,1.66,-14.58,16.25,13.14,1.46,1.02,0.86,1.35,30,1.57,0.06,0,0,90,102,3.7,0.9,0.4,1.3,0.088,3.46,0.225,1003473,3,2.5,1
Doug Drabek,1003473,1989,14,12,0,35,34,244.1,4.53,2.54,0.77,0.249,0.792,2.8,3.76,26,8,5,994,215,83,76,21,69,3,3,3,0,123,1.78,0.233,1.16,3.76,22.9,2.5,2.58,-18.25,20.83,17.82,2.11,1.17,0.91,1.42,26,1.8,0.39,1,0,81,104,5.5,1.6,1.4,3.0,0.054,3.82,0.214,1003473,4,4.2,1
Doug Drabek,1003473,1990,22,6,0,33,33,231.1,5.1,2.18,0.58,0.245,0.75,2.76,3.28,27,9,3,918,190,78,71,15,56,2,3,6,0,131,2.34,0.221,1.06,3.28,37.9,4.2,2.94,-12.06,15.01,28.69,3.06,0.89,0.87,1.01,24,3.46,-0.16,0,0,75,88,6.0,2.2,-0.4,1.8,0.082,3.63,0.22,1003473,5,3.9,1
Doug Drabek,1003473,1991,15,14,0,35,35,234.2,5.45,2.38,0.61,0.304,0.758,3.07,3.36,28,5,2,977,245,92,80,16,62,6,3,5,0,142,2.29,0.269,1.31,3.36,35.0,3.9,0.66,-16.87,17.53,15.28,1.7,1.02,0.88,1.35,30,0.79,-0.15,0,0,85,91,4.3,-1.8,2.2,0.4,0.082,3.71,0.225,1003473,6,4.8,1
Doug Drabek,1003473,1992,15,11,0,34,34,256.2,6.21,1.89,0.6,0.262,0.763,2.77,2.97,29,10,4,1021,218,84,79,17,54,8,6,11,1,177,3.28,0.227,1.06,2.97,40.7,4.8,1.85,-17.96,19.81,28.34,3.24,1.09,0.88,1.46,24,2.38,-0.69,0,0,80,86,6.1,1.1,0.2,1.3,0.121,3.04,0.243,1003473,7,4.1,1
Doug Drabek,1003473,1993,9,18,0,34,34,237.2,5.95,2.27,0.68,0.297,0.704,3.79,3.45,30,7,2,991,242,108,100,18,60,12,3,12,0,157,2.62,0.261,1.27,3.45,38.9,4.1,0.39,-17.81,18.2,6.18,0.84,1.05,0.87,1.34,27,1.45,-1.07,0,0,99,89,3.4,-0.6,-0.1,-0.7,0.098,3.79,0.237,1003473,8,2.9,1
Doug Drabek,1003473,1994,12,6,0,23,23,164.2,6.61,2.46,0.77,0.248,0.759,2.84,3.62,31,6,2,657,132,58,52,14,45,2,2,2,0,121,2.69,0.216,1.07,3.62,28.7,2.9,2.69,-9.61,12.3,30.15,3.02,0.97,0.87,1.3,17,2.65,0.12,0,0,71,88,4.5,2.0,-0.4,1.6,0.116,3.96,0.274,1003473,9,2.6,1
Doug Drabek,1003473,1995,10,9,0,31,31,185.0,6.96,2.63,0.88,0.326,0.674,4.77,3.83,32,2,1,797,205,104,98,18,54,4,8,8,1,143,2.65,0.279,1.4,3.83,26.0,2.6,-1.29,-13.96,12.67,-16.91,-1.57,0.9,0.87,1.2,29,0.05,-1.49,0,0,121,96,0.7,-1.6,-0.3,-1.9,0.112,3.97,0.27,1003473,10,1.7,1
Doug Drabek,1003473,1996,7,9,0,30,30,175.1,7.03,3.08,1.08,0.333,0.704,4.57,4.31,33,1,0,786,208,102,89,21,60,5,7,9,0,137,2.28,0.289,1.53,4.31,17.3,1.7,-1.2,-14.51,13.32,-15.68,-1.4,0.99,0.86,1.11,29,-1.93,0.72,0,0,114,105,0.5,-1.9,0.7,-1.2,0.098,4.33,0.277,1003473,11,-0.1,1
Doug Drabek,1003473,1997,12,11,0,31,31,169.1,4.52,3.67,1.59,0.258,0.667,5.74,5.7,34,0,0,731,170,109,108,30,69,5,4,12,2,85,1.23,0.258,1.41,5.7,-0.9,-0.1,-0.9,-13.71,12.81,-15.44,-1.66,0.96,0.88,1.1,31,-0.83,-0.12,0,0,130,128,0.2,1.7,-1.4,0.3,0.022,5.1,0.252,1003473,12,0.3,1
Dick Drago,1003475,1980,7,7,3,43,7,132.2,4.27,2.98,1.15,0.253,0.716,4.14,4.58,35,1,0,564,127,67,61,17,44,7,5,0,0,63,1.43,0.247,1.29,4.58,-1.4,-0.1,-0.86,-11.31,10.46,-3.83,-0.38,1.12,1.4,1.94,24,-0.08,-0.69,10,14,97,111,1.0,1.0,0.1,1.1,0.034,3.96,0.22,1003475,1,0.8,1
Dave Dravecky,1003486,1982,5,3,2,31,10,105.0,5.06,2.83,0.69,0.24,0.763,2.57,3.55,26,0,0,426,86,37,30,8,33,3,1,0,1,59,1.79,0.219,1.13,3.55,7.8,0.9,1.94,-6.47,8.41,16.23,1.87,1.08,1.01,1.91,20,1.15,0.66,8,1,74,101,1.9,1.2,-0.2,1.0,0.061,3.72,0.235,1003486,1,1.6,1
Dave Dravecky,1003486,1983,14,10,0,28,28,183.2,3.63,2.16,0.88,0.264,0.74,3.58,3.99,27,9,1,756,181,78,73,18,44,4,3,2,1,74,1.68,0.255,1.23,3.99,15.5,1.6,0.11,-14.05,14.15,4.6,0.47,1.02,0.88,1.26,19,-0.19,0.29,0,0,101,107,2.5,1.0,-0.1,0.9,0.04,4.01,0.18,1003486,2,0.6,1
Dave Dravecky,1003486,1984,9,8,8,50,14,156.2,4.08,2.93,0.69,0.229,0.778,2.93,3.91,28,3,2,631,125,53,51,12,51,0,4,3,2,71,1.39,0.217,1.12,3.91,5.4,0.6,2.67,-10.51,13.18,23.67,2.56,1.09,1.15,1.46,30,2.0,0.44,17,5,84,109,3.1,2.3,0.3,2.5,0.032,4.12,0.212,1003486,3,2.8,1
Dave Dravecky,1003486,1985,13,11,0,34,31,214.2,4.4,2.39,0.75,0.262,0.769,2.93,3.61,29,7,2,876,200,79,70,18,57,5,1,2,2,105,1.84,0.244,1.2,3.61,25.4,2.8,1.74,-13.35,15.09,18.6,2.15,0.97,0.92,1.42,26,1.64,0.16,0,3,83,97,4.3,0.8,0.7,1.5,0.055,3.88,0.206,1003486,4,1.4,1
Dave Dravecky,1003486,1986,9,11,0,26,26,161.1,4.85,3.01,0.95,0.255,0.755,3.07,4.09,30,3,1,677,149,68,55,17,54,7,1,0,1,87,1.61,0.24,1.26,4.09,13.6,1.4,1.17,-11.49,12.66,5.35,0.6,1.04,0.87,1.36,23,0.41,0.72,0,0,84,108,2.4,1.1,-0.1,1.0,0.049,4.17,0.233,1003486,5,3.0,1
Dave Dravecky,1003486,1987,10,12,0,48,28,191.1,6.49,3.01,0.85,0.292,0.753,3.43,3.73,31,5,3,801,186,82,73,18,64,7,5,2,1,138,2.16,0.254,1.31,3.73,28.3,3.0,0.47,-12.91,13.38,8.79,0.97,0.93,0.92,1.24,35,0.86,-0.35,3,4,87,91,3.3,-0.3,0.6,0.3,0.092,3.98,0.275,1003486,6,0.3,1
Brian Dubois,1003518,1989,0,4,1,6,5,36.0,3.25,4.25,0.5,0.227,0.752,1.75,4.35,22,0,0,153,29,14,7,2,17,3,2,0,1,13,0.76,0.216,1.28,4.35,1.9,0.2,-0.01,-2.45,2.44,3.6,0.4,0.94,0.94,0.86,5,0.59,-0.6,1,0,45,111,0.8,0.6,0.0,0.6,-0.026,4.78,0.209,1003518,1,0.2,1
Mike Dunne,1003570,1987,13,6,0,23,23,163.1,3.97,3.75,0.55,0.251,0.737,3.03,4.05,24,5,1,680,143,66,55,10,68,8,1,6,4,72,1.06,0.234,1.29,4.05,21.7,2.2,2.26,-10.34,12.61,20.83,2.09,1.02,0.87,1.74,18,1.44,0.77,0,0,74,97,3.7,1.6,-0.1,1.5,0.006,5.02,0.221,1003570,1,-0.2,1
Mike Dunne,1003570,1988,7,11,0,30,28,170.0,3.71,4.66,0.79,0.258,0.715,3.92,4.73,25,1,0,752,163,88,74,15,88,3,5,12,7,70,0.8,0.247,1.48,4.73,-2.4,-0.2,-1.27,-13.56,12.29,-15.15,-1.66,1.01,0.94,1.36,28,-1.6,0.33,1,0,115,134,0.3,0.6,-0.1,0.5,-0.024,4.8,0.23,1003570,2,0.6,1
Mike Dyer,1003615,1989,4,7,0,16,12,71.0,4.69,4.69,0.25,0.301,0.635,4.82,3.73,22,1,0,317,74,43,38,2,37,0,2,1,1,37,1.0,0.266,1.56,3.73,7.9,0.9,-0.54,-6.05,5.51,-4.68,-0.5,1.03,0.87,1.04,15,-0.08,-0.45,0,1,120,99,0.0,-0.3,-0.6,-0.8,0.0,4.47,0.24,1003615,1,-0.2,1
Mike Dyer,1003615,1995,4,5,0,55,0,74.2,6.39,3.62,1.08,0.313,0.735,4.34,4.66,28,0,0,327,81,40,36,9,30,3,5,4,1,53,1.77,0.277,1.49,4.66,-1.6,-0.2,-0.18,-5.17,4.99,4.66,0.45,0.86,0.99,1.24,40,0.14,-0.35,12,9,102,110,0.1,-0.3,0.5,0.2,0.07,4.46,0.281,1003615,2,-0.1,1
Jamie Easterly,1003639,1981,3,3,4,44,0,62.0,4.5,4.94,0.0,0.245,0.713,3.19,3.25,28,0,0,253,46,23,22,0,34,4,0,0,0,31,0.91,0.21,1.29,3.25,4.1,0.5,1.12,-3.77,4.89,12.41,1.37,1.13,1.29,1.98,28,0.83,0.16,17,8,92,90,0.6,0.4,-0.3,0.2,-0.012,4.22,0.257,1003639,1,-0.5,1
Jamie Easterly,1003639,1982,0,2,2,28,0,30.2,4.7,4.4,1.76,0.314,0.768,4.7,5.68,29,0,0,142,39,19,16,6,15,0,0,1,0,16,1.07,0.307,1.76,5.68,-5.5,-0.5,-0.84,-2.35,1.5,-8.29,-0.87,0.64,0.93,0.98,17,-0.55,-0.78,4,6,122,145,-0.4,-0.3,0.4,0.1,0.007,4.37,0.261,1003639,2,0.3,1
