Name,playerid1,1ySeason,W,L,SV,G,GS,IP,Kd9,BBd9,HRd9,BABIP,LOBp,ERA,FIP15,Age,CG,ShO,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,KdBB,AVG,WHIP,FIP33,RAR,WAR,WPA,nWPA,pWPA,RE24,REW,pLI,gmLI,exLI,Pulls,WPAdLI,Clutch,SD,MD,ERAm,FIPm,RA9WAR,BIPWins,LOBWins,FDPWins,KBBp,kwERA,TTOp,playerid58,ServiceTime,FutureWAR,prediction
Ramon Martinez,1008193,1989,6,4,0,15,15,98.2,8.12,3.74,1.0,0.258,0.785,3.19,3.81,21,2,2,410,79,39,35,11,41,1,5,1,0,89,2.17,0.217,1.22,3.81,7.8,0.8,-0.16,-7.09,6.93,0.57,0.11,1.0,0.88,1.41,13,-0.39,0.23,0,0,94,108,1.4,0.3,0.3,0.6,0.117,3.07,0.344,1008193,2,4.9,4
Ramon Martinez,1008193,1990,20,6,0,33,33,234.1,8.56,2.57,0.84,0.267,0.748,2.92,3.03,22,12,3,950,191,89,76,22,67,5,4,3,3,223,3.33,0.217,1.1,3.03,43.7,4.9,2.97,-14.6,17.57,21.75,2.26,0.99,0.87,1.48,21,2.15,0.84,0,0,79,82,4.9,0.7,-0.8,0.0,0.164,2.64,0.328,1008193,3,2.9,4
Ramon Martinez,1008193,1991,17,13,0,33,33,220.1,6.13,2.82,0.74,0.256,0.735,3.27,3.59,23,6,4,916,190,89,80,18,69,4,7,6,0,150,2.17,0.226,1.18,3.59,26.9,2.9,1.77,-13.19,14.96,12.82,1.51,0.94,0.88,1.2,27,1.53,0.36,0,0,92,98,3.6,1.2,-0.5,0.7,0.088,3.63,0.259,1008193,4,1.1,4
Ramon Martinez,1008193,1992,8,11,0,25,25,150.2,6.03,4.12,0.66,0.273,0.666,4.0,3.87,24,1,1,662,141,82,67,11,69,4,5,9,0,101,1.46,0.24,1.39,3.87,9.7,1.1,-1.64,-12.5,10.86,-20.09,-2.37,1.02,0.87,1.06,24,-1.69,0.08,0,0,118,112,-0.4,0.2,-1.7,-1.5,0.048,3.9,0.273,1008193,5,1.9,4
Ramon Martinez,1008193,1993,10,12,0,32,32,211.2,5.4,4.42,0.64,0.28,0.768,3.44,4.24,25,4,3,918,202,88,81,15,104,9,4,2,2,127,1.22,0.249,1.45,4.24,18.9,1.9,0.31,-16.48,16.79,11.86,1.12,1.08,0.87,1.36,28,0.19,0.1,0,0,89,107,4.0,0.5,1.6,2.1,0.025,4.66,0.268,1008193,6,1.9,4
Ramon Martinez,1008193,1994,12,7,0,24,24,170.0,6.3,2.96,0.95,0.274,0.706,3.97,4.2,26,4,3,718,160,83,75,18,56,2,6,2,0,119,2.13,0.244,1.27,4.2,19.4,1.9,1.16,-11.03,12.2,6.84,0.64,0.96,0.88,1.14,20,0.43,0.78,0,0,101,102,1.9,0.9,-0.9,0.0,0.088,4.29,0.269,1008193,7,2.2,4
Ramon Martinez,1008193,1995,17,7,0,30,30,206.1,6.02,3.53,0.83,0.255,0.709,3.66,4.21,27,4,2,859,176,95,84,19,81,5,5,3,0,138,1.7,0.228,1.25,4.21,22.6,2.2,1.33,-12.6,13.93,6.71,0.55,0.92,0.88,1.13,26,1.14,0.31,0,0,94,103,2.8,2.1,-1.5,0.6,0.066,4.51,0.277,1008193,8,2.0,4
Ramon Martinez,1008193,1996,15,6,0,28,27,168.2,7.1,4.59,0.64,0.286,0.743,3.42,4.19,28,2,2,732,153,76,64,12,86,5,8,2,1,133,1.55,0.24,1.42,4.19,20.1,2.0,0.89,-11.6,12.49,6.44,0.81,1.02,0.92,1.44,25,0.29,0.58,0,1,88,101,2.5,0.4,0.1,0.5,0.064,4.74,0.316,1008193,9,1.3,4
Ramon Martinez,1008193,1997,10,5,0,22,22,133.2,8.08,4.58,0.94,0.285,0.75,3.64,4.34,29,1,0,590,123,64,54,14,68,1,6,1,1,120,1.76,0.238,1.43,4.34,13.5,1.3,0.42,-10.13,10.55,0.69,-0.07,1.06,0.88,1.22,21,-1.2,1.6,0,0,93,105,1.6,0.2,0.0,0.2,0.088,4.31,0.342,1008193,10,1.9,4
Ramon Martinez,1008193,1998,7,3,0,15,15,101.2,8.06,3.63,0.71,0.247,0.726,2.83,3.67,30,1,0,418,76,41,32,8,41,1,3,2,0,91,2.22,0.203,1.15,3.67,18.6,1.9,1.23,-7.22,8.45,7.78,0.72,1.13,0.87,1.47,14,1.27,-0.18,0,0,72,87,2.0,1.2,-1.1,0.1,0.12,3.98,0.335,1008193,11,0.9,4
Renie Martin,1008194,1980,10,10,2,32,20,137.1,4.46,4.59,1.18,0.26,0.671,4.39,5.02,24,2,0,599,133,84,67,18,70,2,1,4,0,68,0.97,0.252,1.48,5.02,-2.4,-0.2,-1.11,-9.4,8.29,-8.82,-0.9,0.81,0.96,1.3,22,-1.33,-0.04,3,2,108,127,0.0,0.8,-0.6,0.2,-0.003,4.4,0.26,1008194,1,0.2,4
Renie Martin,1008194,1981,4,5,4,29,0,61.2,3.65,4.23,0.29,0.255,0.727,2.77,3.62,25,0,0,264,55,25,19,2,29,7,0,2,0,25,0.86,0.234,1.36,3.62,1.9,0.2,-0.45,-4.34,3.89,-0.39,-0.09,0.95,1.31,0.77,17,-0.15,-0.32,9,8,75,99,0.5,0.3,0.0,0.3,-0.015,4.26,0.212,1008194,2,0.0,4
Renie Martin,1008194,1982,7,10,0,29,25,141.1,4.01,4.08,0.89,0.28,0.629,4.65,4.47,26,1,0,619,148,91,73,14,64,9,0,2,2,63,0.98,0.267,1.5,4.47,0.1,0.0,-1.88,-12.16,10.28,-23.89,-2.51,1.01,0.83,1.46,27,-1.58,-0.29,0,0,131,128,-1.3,0.1,-1.4,-1.3,-0.002,4.47,0.228,1008194,3,-1.0,4
Renie Martin,1008194,1983,2,4,1,37,6,94.1,4.1,4.87,1.05,0.275,0.741,4.2,5.08,27,0,0,414,95,50,44,11,51,9,3,2,2,43,0.84,0.264,1.55,5.08,-9.6,-1.0,-1.54,-6.85,5.31,-3.83,-0.44,0.8,0.9,0.81,31,-1.03,-0.9,8,7,118,139,-0.3,0.1,0.6,0.7,-0.019,4.72,0.254,1008194,4,-0.9,4
Silvio Martinez,1008196,1980,5,10,0,25,20,119.2,2.93,3.61,0.6,0.278,0.615,4.81,4.22,24,2,0,525,127,75,64,8,48,3,2,3,3,39,0.81,0.267,1.46,4.22,3.5,0.4,-0.91,-9.4,8.49,-15.58,-1.69,0.95,0.85,1.08,23,-1.04,0.08,1,1,131,119,-0.8,0.1,-1.3,-1.2,-0.017,4.57,0.181,1008196,1,0.8,4
Tippy Martinez,1008200,1980,4,4,10,52,0,80.2,7.59,3.79,0.56,0.29,0.763,3.01,3.17,30,0,0,329,69,30,27,5,34,5,1,6,0,68,2.0,0.235,1.28,3.17,15.2,1.6,2.39,-6.57,8.96,10.61,1.05,1.41,2.32,2.46,26,0.4,1.3,23,8,77,80,1.9,-0.1,0.4,0.3,0.103,3.12,0.325,1008200,1,0.6,4
Tippy Martinez,1008200,1981,3,3,11,37,0,59.0,7.63,4.88,0.61,0.272,0.793,2.9,3.41,31,0,0,248,48,21,19,4,32,6,0,3,0,50,1.56,0.222,1.36,3.41,5.1,0.6,0.92,-5.97,6.88,9.39,1.05,1.58,2.22,2.85,13,0.24,0.34,17,9,80,93,1.2,0.0,0.6,0.6,0.073,3.21,0.347,1008200,2,1.8,4
Tippy Martinez,1008200,1982,8,8,16,76,0,95.0,7.39,3.51,0.57,0.281,0.723,3.41,3.1,32,0,0,389,81,39,36,6,37,5,1,4,0,78,2.11,0.231,1.24,3.1,18.0,1.8,1.13,-8.8,9.92,10.71,1.15,1.35,1.78,1.78,32,0.81,0.03,32,17,85,75,1.4,-0.1,-0.4,-0.5,0.105,3.19,0.311,1008200,3,1.2,4
Tippy Martinez,1008200,1983,9,3,21,65,0,103.1,7.05,3.22,0.87,0.237,0.838,2.35,3.52,33,0,0,406,76,30,27,10,37,3,0,6,0,81,2.19,0.206,1.09,3.52,11.5,1.2,3.55,-8.67,12.22,23.3,2.4,1.51,1.84,2.5,14,0.81,1.55,31,11,59,88,3.5,1.1,1.2,2.3,0.108,3.18,0.315,1008200,4,0.2,4
Tippy Martinez,1008200,1984,4,9,17,55,0,89.2,7.23,5.12,0.9,0.293,0.767,3.91,4.17,34,0,0,402,88,42,39,9,51,13,0,13,0,72,1.41,0.251,1.55,4.17,1.6,0.2,-0.96,-11.31,10.35,-3.19,-0.43,1.6,1.99,2.86,13,-1.29,0.69,23,18,100,103,0.5,-0.3,0.7,0.4,0.052,3.87,0.328,1008200,5,-0.1,4
Randy Martz,1008207,1980,1,2,0,6,6,30.1,1.48,3.26,0.3,0.239,0.665,2.08,3.94,24,0,0,130,28,14,7,1,11,1,0,0,0,5,0.45,0.235,1.29,3.94,2.8,0.3,-0.02,-2.3,2.27,0.59,0.04,1.06,0.89,1.54,6,0.13,-0.15,0,0,54,105,0.4,0.4,-0.3,0.1,-0.046,4.92,0.131,1008207,1,0.3,4
Randy Martz,1008207,1981,5,7,6,33,14,107.2,2.67,4.1,0.5,0.258,0.719,3.68,4.12,25,1,0,464,103,49,44,6,49,1,1,3,0,32,0.65,0.249,1.41,4.12,2.3,0.3,0.25,-9.12,9.37,1.04,0.04,1.16,1.38,1.22,22,-0.29,0.51,10,4,100,116,1.2,0.6,0.4,0.9,-0.037,4.52,0.188,1008207,2,0.5,4
Mike Mason,1008221,1984,9,13,0,36,24,184.1,5.52,2.49,0.88,0.249,0.717,3.61,3.67,25,4,0,750,159,78,74,18,51,4,2,4,1,113,2.22,0.228,1.14,3.67,25.3,2.6,0.41,-12.82,13.24,8.16,0.87,0.99,1.01,1.3,26,1.09,-0.67,3,1,91,93,3.5,1.6,-0.7,0.8,0.083,3.51,0.243,1008221,1,1.1,4
Mike Mason,1008221,1985,8,15,0,38,30,179.0,4.63,3.67,1.11,0.311,0.68,4.83,4.53,26,1,1,800,212,113,96,22,73,4,3,4,1,92,1.26,0.293,1.59,4.53,10.8,1.1,-2.27,-15.16,12.89,-15.96,-1.57,0.95,0.83,1.2,36,-1.84,-0.54,1,1,115,112,0.0,-1.4,0.3,-1.1,0.024,4.25,0.234,1008221,2,2.2,4
Mike Mason,1008221,1986,7,3,0,27,22,135.0,5.67,3.73,0.73,0.286,0.683,4.33,3.82,27,2,1,586,135,71,65,11,56,3,0,5,1,85,1.52,0.255,1.41,3.82,20.8,2.2,-0.75,-9.49,8.74,1.86,0.16,0.85,0.79,1.36,23,0.54,-1.42,0,0,102,91,1.4,-0.2,-0.6,-0.7,0.05,4.16,0.259,1008221,3,-0.3,4
Roger Mason,1008222,1986,3,4,0,11,11,60.0,6.45,4.5,0.75,0.282,0.659,4.8,4.07,27,1,0,262,56,35,32,5,30,3,3,1,0,43,1.43,0.245,1.43,4.07,4.6,0.5,-0.49,-4.84,4.35,-5.42,-0.55,1.04,0.87,0.92,10,-0.18,-0.29,0,0,134,109,-0.2,0.0,-0.7,-0.7,0.05,4.16,0.298,1008222,1,-1.1,4
Roger Mason,1008222,1992,5,7,8,65,0,88.0,5.73,3.38,1.13,0.256,0.748,4.09,4.4,33,0,0,374,80,41,40,11,33,8,4,3,0,56,1.7,0.237,1.28,4.4,-9.7,-1.1,1.01,-8.32,9.32,1.42,0.12,1.46,1.56,2.02,39,-0.04,0.73,21,14,118,128,-0.3,0.6,0.2,0.8,0.062,3.74,0.267,1008222,2,0.4,4
Roger Mason,1008222,1993,5,12,0,68,0,99.2,6.41,3.07,0.9,0.267,0.696,4.06,3.95,34,0,0,417,90,48,45,10,34,5,2,2,3,71,2.09,0.236,1.24,3.95,4.1,0.4,-0.76,-9.15,8.39,7.18,0.8,1.13,1.2,1.35,39,0.76,-1.43,16,16,100,97,0.5,0.5,-0.5,0.0,0.089,3.9,0.276,1008222,3,-0.5,4
Greg Mathews,1008237,1986,11,8,0,23,22,145.1,4.15,2.72,0.93,0.268,0.756,3.65,4.14,24,1,0,591,139,61,59,15,44,3,2,5,6,67,1.52,0.255,1.26,4.14,7.9,0.8,0.73,-10.0,10.73,6.17,0.67,1.0,0.84,1.17,21,-0.38,1.11,0,0,99,114,2.2,0.5,0.9,1.4,0.039,4.29,0.213,1008237,1,2.4,4
Greg Mathews,1008237,1987,11,11,0,32,32,197.2,4.92,3.23,0.77,0.267,0.727,3.73,3.97,25,2,1,822,184,87,82,17,71,5,0,7,2,108,1.52,0.245,1.29,3.97,23.8,2.4,0.91,-14.22,15.13,15.24,1.44,1.0,0.86,1.53,30,1.38,-0.48,0,0,92,100,3.6,1.0,0.1,1.2,0.045,4.55,0.238,1008237,2,0.2,4
Greg Mathews,1008237,1988,4,6,0,13,13,68.0,4.1,4.37,0.53,0.264,0.686,4.24,4.17,26,1,0,286,61,34,32,4,33,5,2,4,4,31,0.94,0.243,1.38,4.17,2.3,0.2,-0.45,-5.18,4.73,-3.03,-0.36,0.96,0.86,0.98,12,-1.01,0.54,0,0,121,120,0.3,0.1,-0.1,0.1,-0.007,4.6,0.238,1008237,3,0.2,4
Greg Mathews,1008237,1990,0,5,0,11,10,50.2,3.2,5.33,0.36,0.288,0.62,5.33,4.51,28,0,0,229,53,34,30,2,30,1,2,2,1,18,0.6,0.269,1.64,4.51,1.9,0.2,-0.59,-5.11,4.52,-6.3,-0.67,1.21,0.88,1.12,11,-1.09,0.61,0,1,139,119,-0.4,-0.1,-0.5,-0.6,-0.052,5.24,0.218,1008237,4,-0.3,4
Terry Mathews,1008241,1991,4,0,1,34,2,57.1,8.01,2.83,0.78,0.304,0.742,3.61,3.2,26,0,0,236,54,24,23,5,18,3,1,5,0,51,2.83,0.249,1.26,3.2,8.4,0.9,0.82,-4.5,5.32,7.63,0.69,1.16,1.19,1.71,26,0.54,0.16,11,7,89,80,0.8,-0.3,0.1,-0.1,0.14,3.01,0.314,1008241,1,-0.5,4
Terry Mathews,1008241,1992,2,4,0,40,0,42.1,5.53,6.59,0.85,0.321,0.686,5.95,5.05,27,0,0,199,48,29,28,4,31,3,1,2,1,26,0.84,0.287,1.87,5.05,-4.7,-0.5,-1.5,-4.62,3.12,-9.66,-1.04,1.04,1.07,1.12,29,-1.06,-0.39,6,9,153,129,-0.9,-0.5,0.1,-0.4,-0.025,4.78,0.307,1008241,2,0.3,4
Terry Mathews,1008241,1994,2,1,0,24,2,43.0,4.4,1.88,0.84,0.285,0.79,3.35,4.06,29,0,0,179,45,16,16,4,9,1,1,1,0,21,2.33,0.266,1.26,4.06,3.0,0.3,-0.11,-2.08,1.98,7.04,0.67,0.62,0.82,1.3,19,0.46,-0.63,3,3,80,95,0.7,0.2,0.3,0.4,0.067,4.54,0.19,1008241,3,0.7,4
Terry Mathews,1008241,1995,4,4,3,57,0,82.2,7.84,2.94,0.98,0.274,0.773,3.38,3.79,30,0,0,332,70,32,31,9,27,4,1,3,0,72,2.67,0.23,1.17,3.79,6.5,0.7,0.92,-5.04,5.96,8.67,0.83,0.99,1.21,1.15,43,1.24,-0.31,17,9,81,90,1.3,0.4,0.3,0.7,0.136,3.68,0.325,1008241,4,0.0,4
Terry Mathews,1008241,1996,4,6,4,71,0,73.2,7.57,4.15,1.22,0.315,0.74,4.52,4.68,31,0,0,326,79,40,37,10,34,5,1,0,0,62,1.82,0.271,1.53,4.68,-0.1,0.0,-0.97,-7.11,6.14,-10.37,-1.04,1.17,1.31,1.27,47,-0.49,-0.34,17,14,106,106,0.1,-0.4,0.5,0.1,0.086,4.47,0.325,1008241,5,-0.3,4
Terry Mathews,1008241,1997,4,4,1,57,0,63.1,5.54,5.12,1.14,0.272,0.729,4.41,5.23,32,0,0,285,63,35,31,8,36,2,0,3,0,39,1.08,0.253,1.56,5.23,-3.5,-0.3,-0.25,-5.42,5.17,-1.97,-0.29,1.09,1.19,1.65,38,-0.39,0.16,13,14,98,115,0.1,0.5,-0.1,0.4,0.011,5.24,0.291,1008241,6,0.1,4
Jon Matlack,1008246,1980,10,10,1,35,34,234.2,5.45,1.84,0.65,0.319,0.699,3.68,3.1,30,8,1,985,265,111,96,17,48,1,0,9,0,142,2.96,0.283,1.33,3.1,47.9,5.2,2.14,-16.29,18.43,11.88,1.19,1.01,0.94,1.63,26,0.69,1.44,1,0,94,79,2.8,-2.2,-0.1,-2.3,0.095,3.22,0.21,1008246,1,0.8,4
Jon Matlack,1008246,1981,4,7,0,17,16,104.1,3.71,3.54,0.69,0.263,0.637,4.14,3.98,31,1,1,447,101,59,48,8,41,1,1,2,0,43,1.05,0.249,1.36,3.98,7.2,0.8,-1.84,-8.9,7.06,-13.35,-1.54,0.98,0.84,1.63,16,-0.87,-1.01,0,0,116,111,-0.2,0.3,-1.3,-1.0,0.005,4.02,0.206,1008246,2,1.7,4
Jon Matlack,1008246,1982,7,7,1,33,14,147.2,4.75,2.26,0.85,0.293,0.75,3.53,3.68,32,1,0,622,158,64,58,14,37,4,2,2,1,78,2.11,0.271,1.32,3.68,16.4,1.7,-0.59,-9.67,9.08,5.43,0.6,0.84,0.92,1.68,21,0.05,-0.75,3,4,89,92,2.0,-0.6,0.8,0.2,0.066,3.66,0.207,1008246,3,0.4,4
Tim Mauser,1008281,1993,0,1,0,36,0,54.0,7.67,4.0,1.0,0.285,0.71,4.0,4.12,26,0,0,235,51,28,24,6,24,5,1,2,0,46,1.92,0.243,1.39,4.12,0.9,0.1,-0.45,-1.66,1.21,-1.76,-0.16,0.35,0.4,0.31,20,-0.03,-1.27,0,4,99,100,0.0,0.0,-0.2,-0.1,0.094,3.84,0.323,1008281,1,0.4,4
Rudy May,1008310,1980,15,5,3,41,17,175.1,6.83,2.0,0.72,0.258,0.777,2.46,2.94,35,3,1,690,144,56,48,14,39,2,0,9,1,133,3.41,0.221,1.04,2.94,37.8,4.1,2.95,-12.17,15.12,32.5,3.34,1.14,1.32,1.95,25,3.59,-0.99,9,6,63,74,5.1,1.1,-0.1,1.1,0.136,2.73,0.27,1008310,1,2.4,4
Rudy May,1008310,1981,6,11,1,27,22,147.2,4.81,2.5,0.61,0.266,0.657,4.14,3.28,36,4,0,610,137,71,68,10,41,0,2,6,0,79,1.93,0.242,1.21,3.28,21.3,2.4,-1.41,-11.74,10.32,-5.92,-0.79,1.0,0.94,1.17,22,-0.06,-1.34,1,0,116,90,1.0,0.3,-1.7,-1.4,0.062,3.33,0.213,1008310,2,3.4,4
Kirk McCaskill,1008382,1985,12,12,0,30,29,189.2,4.84,3.04,1.09,0.27,0.676,4.7,4.26,24,6,1,807,189,105,99,23,64,1,4,5,0,102,1.59,0.256,1.33,4.26,21.3,2.2,-0.39,-13.02,12.63,-4.25,-0.46,0.84,0.84,1.18,24,-0.55,0.08,0,0,115,102,1.2,0.5,-1.4,-0.9,0.047,3.97,0.234,1008382,1,5.6,4
Kirk McCaskill,1008382,1986,17,10,0,34,33,246.1,7.38,3.36,0.69,0.271,0.739,3.36,3.31,25,10,2,1013,207,99,92,19,92,1,5,10,2,202,2.2,0.226,1.21,3.31,52.3,5.6,2.37,-15.95,18.33,23.29,2.35,0.98,0.87,1.25,23,2.73,-0.3,1,0,82,79,5.6,0.6,-0.5,0.1,0.109,3.45,0.309,1008382,2,0.3,4
Kirk McCaskill,1008382,1987,4,6,0,14,13,74.2,6.75,4.1,1.69,0.307,0.677,5.67,5.25,26,1,1,334,84,52,47,14,34,0,2,1,0,56,1.65,0.282,1.58,5.25,3.5,0.3,-0.97,-5.9,4.93,-10.06,-0.97,0.88,0.83,0.85,13,-0.44,-0.67,0,0,130,116,-0.2,-0.4,-0.1,-0.6,0.066,4.3,0.311,1008382,3,2.6,4
Kirk McCaskill,1008382,1988,8,6,0,23,23,146.1,6.03,3.75,0.55,0.313,0.68,4.31,3.5,27,4,2,635,155,78,70,9,61,3,1,13,2,98,1.61,0.271,1.48,3.5,24.2,2.6,-0.38,-12.49,12.11,-5.54,-0.53,1.08,0.88,0.98,19,-0.6,0.25,0,0,111,88,0.8,-1.2,-0.6,-1.8,0.058,3.82,0.265,1008382,4,3.2,4
Kirk McCaskill,1008382,1989,15,10,0,32,32,212.0,4.54,2.5,0.68,0.274,0.791,2.93,3.61,28,6,4,864,202,73,69,16,59,1,3,7,2,107,1.81,0.252,1.23,3.61,29.9,3.2,2.75,-13.17,15.91,18.11,1.83,0.99,0.88,1.38,26,1.19,1.59,0,0,77,93,5.5,0.7,1.5,2.2,0.056,3.8,0.211,1008382,5,2.4,4
Kirk McCaskill,1008382,1990,12,11,0,29,29,174.1,4.03,3.72,0.46,0.263,0.71,3.25,3.86,29,2,1,738,161,77,63,9,72,1,2,6,1,78,1.08,0.242,1.34,3.86,22.3,2.4,1.05,-12.34,13.4,7.12,0.78,0.99,0.87,0.98,27,-0.44,1.51,0,0,85,98,2.6,1.1,-0.8,0.3,0.008,4.51,0.215,1008382,6,1.3,4
Kirk McCaskill,1008382,1991,10,19,0,30,30,177.2,3.6,3.34,0.96,0.289,0.718,4.26,4.61,30,1,0,762,193,93,84,19,66,1,3,6,0,71,1.08,0.278,1.46,4.61,12.6,1.3,-1.39,-14.49,13.1,-13.27,-1.46,1.0,0.86,0.86,29,-1.27,-0.13,0,0,104,112,1.7,-0.1,0.5,0.4,0.007,4.61,0.205,1008382,7,2.7,4
Kirk McCaskill,1008382,1992,12,13,0,34,34,209.0,4.69,4.09,0.47,0.264,0.639,4.18,3.87,31,0,0,911,193,116,97,11,95,5,6,6,2,109,1.15,0.238,1.38,3.87,25.2,2.7,-1.21,-16.73,15.51,-16.35,-1.77,1.04,0.87,1.47,34,-0.38,-0.79,0,0,109,99,0.6,1.1,-3.2,-2.1,0.015,4.3,0.236,1008382,8,1.1,4
Kirk McCaskill,1008382,1993,4,8,2,30,14,113.2,5.15,2.85,0.95,0.34,0.67,5.23,4.19,32,0,0,502,144,71,66,12,36,6,1,6,0,65,1.81,0.31,1.58,4.19,11.6,1.1,-1.12,-8.76,7.64,-16.71,-1.63,0.88,1.02,0.95,24,-1.05,-0.22,6,4,124,98,-0.3,-1.5,0.1,-1.4,0.058,4.27,0.225,1008382,9,0.3,4
Kirk McCaskill,1008382,1994,1,4,3,40,0,52.2,6.32,3.76,1.03,0.276,0.79,3.42,4.46,33,0,0,228,51,22,20,6,22,4,0,1,0,37,1.68,0.248,1.39,4.46,3.4,0.3,0.5,-5.12,5.62,4.77,0.46,1.36,1.48,1.24,22,0.44,-0.07,10,11,74,95,1.0,0.3,0.5,0.7,0.066,4.55,0.285,1008382,10,0.0,4
Kirk McCaskill,1008382,1995,6,4,2,55,1,81.0,5.56,3.67,1.11,0.326,0.703,4.89,4.88,34,0,0,365,97,50,44,10,33,4,5,10,0,50,1.52,0.297,1.6,4.88,-0.4,0.0,0.53,-7.0,7.53,-0.54,-0.1,1.11,1.3,1.6,38,-0.14,0.62,13,12,108,106,-0.4,-0.7,0.3,-0.4,0.047,4.75,0.255,1008382,11,-0.1,4
Steve McCatty,1008383,1980,14,14,0,33,31,221.2,4.63,4.02,1.1,0.246,0.756,3.86,4.76,26,11,1,960,202,104,95,27,99,2,8,5,0,114,1.15,0.237,1.36,4.76,1.0,0.2,-1.05,-16.48,15.44,-3.8,-0.25,0.97,1.13,1.32,20,-1.03,-0.05,0,2,100,119,2.4,2.2,0.1,2.3,0.016,4.18,0.25,1008383,1,2.7,4
Steve McCatty,1008383,1981,14,7,0,22,22,185.2,4.41,2.96,0.58,0.223,0.822,2.33,3.48,27,16,4,741,140,50,48,12,61,1,2,0,0,91,1.49,0.206,1.08,3.48,24.3,2.7,3.59,-9.92,13.51,31.16,3.56,1.0,0.86,1.36,6,2.43,1.16,0,0,67,95,6.0,2.6,0.7,3.3,0.041,3.59,0.221,1008383,2,0.2,4
Steve McCatty,1008383,1982,6,3,0,21,20,128.2,4.62,4.9,1.12,0.261,0.775,3.99,5.03,28,2,0,570,124,62,57,16,70,0,4,5,0,66,0.94,0.25,1.51,5.03,1.7,0.2,0.7,-9.62,10.32,5.52,0.58,1.02,0.83,1.59,19,-0.33,1.02,0,0,103,124,1.4,0.6,0.6,1.2,-0.007,4.54,0.267,1008383,3,0.4,4
Steve McCatty,1008383,1983,6,9,5,38,24,167.0,3.5,4.42,0.86,0.25,0.739,3.99,4.71,29,3,2,725,156,79,74,16,82,4,1,5,0,65,0.79,0.243,1.43,4.71,4.1,0.4,-0.95,-13.5,12.55,-0.05,-0.03,1.02,1.23,1.83,24,0.26,-1.19,6,2,103,118,2.0,1.5,0.0,1.6,-0.023,4.77,0.225,1008383,4,0.2,4
Steve McCatty,1008383,1984,8,14,0,33,30,179.2,3.16,3.56,1.2,0.287,0.724,4.76,5.01,30,4,0,793,206,101,95,24,71,0,1,5,0,63,0.89,0.286,1.54,5.01,2.0,0.2,-2.09,-15.2,13.11,-16.7,-1.73,0.98,0.91,1.25,28,-1.66,-0.47,1,1,125,126,0.3,-0.2,0.3,0.1,-0.01,4.62,0.199,1008383,5,-0.2,4
Bob McClure,1008400,1980,5,8,10,52,5,90.2,4.67,3.67,0.6,0.258,0.775,3.08,3.87,28,2,1,390,83,34,31,6,37,2,2,0,2,47,1.27,0.236,1.32,3.87,5.4,0.6,-0.35,-7.39,7.04,7.63,0.86,1.11,1.67,1.95,27,0.42,-0.73,15,12,78,99,1.9,0.6,0.7,1.3,0.026,4.06,0.231,1008400,1,0.8,4
Bob McClure,1008400,1982,12,7,0,34,26,172.2,5.16,3.86,1.09,0.259,0.71,4.22,4.51,30,5,0,734,160,90,81,21,74,4,4,5,5,99,1.34,0.244,1.36,4.51,8.2,0.8,-0.9,-13.7,12.8,-0.91,-0.1,1.01,0.88,1.61,24,0.39,-1.28,2,0,110,115,0.9,0.9,-0.8,0.1,0.034,4.04,0.264,1008400,2,0.9,4
Bob McClure,1008400,1983,9,9,0,24,23,142.0,4.31,4.31,0.7,0.298,0.716,4.5,4.35,31,4,0,625,152,75,71,11,68,1,5,4,6,68,1.0,0.275,1.55,4.35,8.8,0.9,0.27,-11.13,11.4,-6.4,-0.67,1.04,0.86,1.23,20,-0.49,0.75,0,0,115,113,0.9,-0.6,0.6,0.0,0.0,4.49,0.235,1008400,3,1.6,4
Bob McClure,1008400,1984,4,8,1,39,18,139.2,4.38,3.35,0.58,0.299,0.676,4.38,3.79,32,1,0,616,154,76,68,9,52,4,2,1,3,68,1.31,0.274,1.47,3.79,15.8,1.6,-1.65,-10.69,9.03,-6.49,-0.78,0.92,1.06,1.7,33,-0.21,-1.58,4,2,113,97,0.5,-0.6,-0.5,-1.1,0.026,4.19,0.209,1008400,4,0.2,4
Bob McClure,1008400,1985,4,1,3,38,1,85.2,5.99,3.15,1.05,0.3,0.736,4.31,4.03,33,0,0,370,91,43,41,10,30,2,3,5,0,57,1.9,0.27,1.41,4.03,2.1,0.2,0.96,-4.71,5.67,-0.54,-0.07,0.79,1.16,0.99,26,-0.13,1.34,11,6,105,101,0.2,-0.5,0.6,0.0,0.073,3.66,0.262,1008400,5,0.9,4
Bob McClure,1008400,1986,4,6,6,65,0,79.0,6.04,3.76,0.46,0.278,0.765,3.19,3.38,34,0,0,332,71,29,28,4,33,3,1,1,1,53,1.61,0.238,1.32,3.38,7.8,0.9,0.95,-6.55,7.49,4.07,0.48,1.32,1.47,1.8,43,0.64,0.08,21,11,84,88,1.3,0.1,0.3,0.4,0.06,4.03,0.271,1008400,6,-0.3,4
Bob McClure,1008400,1987,6,1,5,52,0,52.1,5.68,3.44,1.38,0.242,0.663,3.44,4.74,35,0,0,222,47,30,20,8,20,3,0,0,1,33,1.65,0.233,1.28,4.74,-3.4,-0.3,1.71,-2.73,4.44,1.45,0.13,0.99,1.44,1.32,36,0.26,1.48,18,6,84,117,-0.3,0.5,-0.5,0.1,0.059,4.38,0.275,1008400,7,-0.2,4
